symbol,entrez,BRO-score (product),BRO-score (ABA6-2013),BRO-score (Kang-2011),cell-cell signaling,synaptic transmission,neuron differentiation,neuron projection development,generation of neurons,axon development,neuron development
MARCKSL1,65108,0.00265069,0.0503744,0.0526197,,,,,,,
PRKCSH,5589,0.00264941,0.132216,0.0200385,,,X,X,X,,X
CLPSL2,389383,0.00264939,0.478493,0.00553694,,,,,,,
KRT85,3891,0.00264918,0.0685959,0.0386202,,,,,,,
SSX7,280658,0.00264516,0.0610482,0.043329,,,,,,,
MS4A10,341116,0.0026449,0.0616489,0.0429027,,,,,,,
WDR62,284403,0.00264451,0.0637223,0.0415005,,,,,,,
WRN,7486,0.00264435,0.0302518,0.0874113,,,,,,,
MAFA,389692,0.00264405,0.0697193,0.0379242,X,,,,,,
FAM46B,115572,0.00264307,0.143472,0.0184222,,,,,,,
TTC16,158248,0.00264161,0.0339158,0.0778872,,,,,,,
IFT52,51098,0.00264117,0.0309225,0.0854124,,,,,,,
FAM177B,400823,0.00264115,0.0486341,0.0543066,,,,,,,
WDR81,124997,0.00264103,0.0440503,0.0599548,,,,,,,
ASCL2,430,0.00263948,0.261143,0.0101074,,,,,X,,
B4GALT7,11285,0.00263873,0.0741705,0.0355765,,,,,,,
CALR3,125972,0.00263769,0.0378708,0.0696496,,,,,,,
CRHR2,1395,0.0026362,0.0214652,0.122813,X,X,,,,,
THTPA,79178,0.00263613,0.172622,0.0152711,,,,,,,
ATP8B4,79895,0.00263613,0.100224,0.0263023,,,,,,,
ARHGEF38,54848,0.00263469,0.0716482,0.0367727,,,,,,,
MAP3K11,4296,0.0026341,0.0736013,0.0357887,,,,,,,
DCTN6,10671,0.00263202,0.0453153,0.0580823,,,,,,,
MMP8,4317,0.00263181,0.0437806,0.0601135,,,,,,,
STX8,9482,0.00262961,0.12505,0.0210284,,,,,,,
VGLL1,51442,0.00262959,0.0446631,0.0588762,,,,,,,
GATA6,2627,0.00262939,0.077052,0.0341248,,,,,,,
NAT10,55226,0.00262783,0.058055,0.0452645,,,,,,,
ZMAT5,55954,0.00262741,0.0463039,0.0567428,,,,,,,
C1R,715,0.00262645,0.0652623,0.0402446,,,,,,,
OR1L1,26737,0.00262479,0.0637812,0.041153,,,,,,,
SLC9A8,23315,0.00262459,0.056219,0.046685,,,,,,,
SLC10A2,6555,0.00262445,0.0766842,0.0342242,,,,,,,
KIAA0825,285600,0.00262422,0.12906,0.0203334,,,,,,,
OR52A4,390053,0.00262311,0.058739,0.0446571,,,,,,,
WWP2,11060,0.00262179,0.0774444,0.0338539,,,,,,,
KIAA1430,57587,0.00262166,0.0382327,0.0685709,,,,,,,
FAM150A,389658,0.00261946,0.0669161,0.0391454,,,,,,,
THAP10,56906,0.00261903,0.0397541,0.0658808,,,,,,,
RAB9BP1,9366,0.00261854,0.0576423,0.0454275,,,,,,,
PPY2,23614,0.00261671,0.0761777,0.03435,,,,,,,
C3orf25,90288,0.00261611,0.0212765,0.122958,,,,,,,
DNAJB6,10049,0.00261574,0.0426868,0.0612775,,,,,,,
UTP23,84294,0.00261473,0.0684058,0.0382239,,,,,,,
BTK,695,0.00261402,0.0500647,0.0522128,X,,,,,,
NR2E3,10002,0.00261386,0.0590057,0.0442984,,,X,,X,,X
APOBEC3A,200315,0.00261332,0.039108,0.0668233,,,,,,,
FXYD1,5348,0.00261018,0.033969,0.0768401,,,,,,,
APOBEC3G,60489,0.00260837,0.0677558,0.0384966,,,,,,,
NLRP9,338321,0.00260801,0.0465556,0.0560193,,,,,,,
USP9X,8239,0.00260687,0.0896,0.0290946,,,X,X,X,X,X
ZNF641,121274,0.00260678,0.0512444,0.0508695,,,,,,,
NCKIPSD,51517,0.00260593,0.0166889,0.156147,,,,,,,
TMEM95,339168,0.00260515,0.0695623,0.0374506,,,,,,,
LINC00483,55018,0.00260269,0.0374524,0.0694932,,,,,,,
DPPA4,55211,0.00260167,0.0604095,0.0430672,,,,,,,
MRRF,92399,0.00260095,0.10767,0.0241567,,,,,,,
PDZD9,255762,0.0026005,0.0503112,0.0516882,,,,,,,
LOXL3,84695,0.00260046,0.0425692,0.0610878,,,,,,,
ITLN1,55600,0.00259841,0.0722403,0.035969,,,,,,,
SYK,6850,0.00259785,0.0360499,0.0720628,,,,,,,
TSN,7247,0.002597,0.187439,0.0138552,,,,,,,
TBPL2,387332,0.00259681,0.0770691,0.0336946,,,,,,,
SEPT1,1731,0.00259678,0.163117,0.0159197,,,,,,,
FAM26E,254228,0.00259627,0.0650441,0.0399156,,,,,,,
TNFSF8,944,0.00259487,0.0167891,0.154557,X,,,,,,
OR2AE1,81392,0.00259373,0.0342642,0.075698,,,,,,,
RPLP0,6175,0.00259288,0.0534951,0.0484696,,,,,,,
OR7D4,125958,0.00259095,0.0420134,0.0616696,,,,,,,
TM2D1,83941,0.0025907,0.0801496,0.0323233,,,,,,,
TMEM60,85025,0.00259046,0.0859336,0.0301449,,,,,,,
ANKLE1,126549,0.00258848,0.033056,0.0783057,,,,,,,
WDR93,56964,0.00258795,0.032733,0.0790623,,,,,,,
LINC00161,118421,0.00258782,0.0775429,0.0333728,,,,,,,
LRP2BP,55805,0.00258665,0.0920922,0.0280876,,,,,,,
AKR1E2,83592,0.00258662,0.15526,0.0166599,,,,,,,
C14orf119,55017,0.00258289,0.0326477,0.0791139,,,,,,,
ETV3,2117,0.00258245,0.104697,0.0246661,,,,,,,
SCN11A,11280,0.00258241,0.0233525,0.110584,,,,,,,
MRGPRD,116512,0.00258172,0.0680307,0.0379493,,,,,,,
NLGN2,57555,0.00258115,0.0675265,0.0382243,X,X,,,,,
HOXD12,3238,0.00258093,0.0575119,0.0448765,,,,,,,
RIOK1,83732,0.00258043,0.0433709,0.0594969,,,,,,,
C3orf30,152405,0.0025801,0.0358259,0.0720179,,,,,,,
PLEKHO2,80301,0.00257825,0.053318,0.048356,,,,,,,
OR1J2,26740,0.00257727,0.0537815,0.0479211,,,,,,,
FLJ37396,285754,0.0025772,0.0458451,0.0562153,,,,,,,
CAPG,822,0.00257584,0.171721,0.0150002,,,,,,,
SLC6A2,6530,0.00257331,0.0666821,0.0385906,X,X,,,,,
ITGAL,3683,0.00257207,0.0267907,0.0960063,,,,,,,
LTN1,26046,0.00257178,0.054798,0.0469319,,,,,,,
PSMG2,56984,0.00257147,0.102248,0.0251493,,,,,,,
CYP27B1,1594,0.00257087,0.0738234,0.0348245,,,,,,,
OXT,5020,0.00256967,0.10225,0.0251312,X,X,,,,,
MRPS17,51373,0.00256944,0.138598,0.0185387,,,,,,,
CRBN,51185,0.00256799,0.224513,0.011438,,,,,,,
KDM3A,55818,0.00256713,0.0274174,0.0936313,,,,,,,
FLJ13197,79667,0.00256597,0.0343614,0.0746758,,,,,,,
OR10T2,128360,0.00256449,0.0375926,0.068218,,,,,,,
FBXO11,80204,0.00256257,0.0308232,0.0831377,,,,,,,
SCO2,9997,0.00256214,0.0690709,0.0370944,,,,,,,
MYH1,4619,0.00256178,0.0570861,0.0448757,,,,,,,
CACNA1D,776,0.0025604,0.108164,0.0236715,X,,X,X,X,X,X
RAB8A,4218,0.00256016,0.0453983,0.0563933,X,X,X,X,X,X,X
LGALS17A,400696,0.00255946,0.0542387,0.0471889,,,,,,,
SMAD5-AS1,9597,0.00255914,0.0799614,0.0320047,,,,,,,
DDI1,414301,0.00255884,0.0670874,0.0381418,,,,,,,
KLHDC4,54758,0.00255831,0.0480916,0.0531967,,,,,,,
TXK,7294,0.0025575,0.0315992,0.0809357,,,,,,,
SAFB2,9667,0.00255678,0.0821415,0.0311265,,,,,,,
POLR3E,55718,0.00255567,0.0396567,0.0644449,,,,,,,
TMEM198B,440104,0.00255384,0.0949554,0.0268951,,,,,,,
ANKRD13D,338692,0.00255337,0.144856,0.017627,,,,,,,
OR10G8,219869,0.00255295,0.0560156,0.0455758,,,,,,,
DEXI,28955,0.00255272,0.055511,0.0459858,,,,,,,
PTMS,5763,0.0025526,0.0236286,0.10803,,,,,,,
LCMT1,51451,0.00255162,0.0343747,0.0742294,,,,,,,
DEC1,50514,0.00255114,0.0549589,0.046419,,,,,,,
PADI4,23569,0.00255016,0.0533397,0.0478098,,,,,,,
MUC7,4589,0.00254959,0.0590738,0.0431595,,,,,,,
MGP,4256,0.00254921,0.0460038,0.0554131,,,,,,,
BOD1L1,259282,0.00254861,0.0364145,0.0699889,,,,,,,
COG5,10466,0.00254855,0.0376474,0.0676954,,,,,,,
MAP3K7,6885,0.00254847,0.03613,0.070536,,,,,,,
OR2AT4,341152,0.0025477,0.0515455,0.0494262,,,,,,,
SCNN1A,6337,0.00254761,0.032562,0.0782385,,,,,,,
SPEM1,374768,0.00254757,0.0643627,0.0395815,,,,,,,
UQCRQ,27089,0.00254733,0.250924,0.0101518,,,X,,X,,X
SIRT6,51548,0.00254646,0.0315393,0.0807393,,,,,,,
KIAA1161,57462,0.00254601,0.0387918,0.0656328,,,,,,,
HADH,3033,0.00254399,0.0349857,0.0727151,X,,,,,,
ALPK2,115701,0.00254288,0.0366947,0.0692984,,,,,,,
CEACAM6,4680,0.00254262,0.0309122,0.0822528,X,,,,,,
PCYT1A,5130,0.00254257,0.0833911,0.0304897,,,,,,,
OR10G7,390265,0.00254238,0.0523649,0.0485511,,,,,,,
CLK1,1195,0.0025419,0.0787237,0.0322889,,,,,,,
RNF130,55819,0.00254069,0.0993497,0.0255732,,,,,,,
CASS4,57091,0.0025392,0.0502842,0.050497,,,,,,,
TUBGCP5,114791,0.00253907,0.0313434,0.0810081,,,,,,,
RAC1,5879,0.00253877,0.0417732,0.0607752,,,X,X,X,X,X
DGCR6L,85359,0.00253755,0.0520947,0.0487104,,,,,,,
TMEM185B,79134,0.00253673,0.186362,0.0136118,,,,,,,
ERCC6,2074,0.00253536,0.0147212,0.172226,,,,,,,
TGM3,7053,0.00253422,0.0367181,0.0690182,,,X,,X,,
C16orf78,123970,0.00253408,0.038229,0.066287,,,,,,,
KRTAP15-1,254950,0.00253382,0.0522243,0.048518,,,,,,,
DIP2C,22982,0.00253267,0.0507382,0.0499163,,,,,,,
DBT,1629,0.00253263,0.0850255,0.0297867,,,,,,,
PKLR,5313,0.00253128,0.196482,0.012883,,,,,,,
ZNF799,90576,0.00253088,0.0786035,0.032198,,,,,,,
TDP2,51567,0.00253086,0.0650178,0.0389257,,,,,,,
LYRM2,57226,0.00252952,0.283043,0.00893686,,,,,,,
SLC6A3,6531,0.00252922,0.0768366,0.0329168,X,X,,,,,
MPDU1,9526,0.00252886,0.0777503,0.0325254,,,,,,,
NLRP5,126206,0.00252819,0.0527235,0.0479517,,,,,,,
MMP20,9313,0.00252578,0.0559629,0.0451331,,,,,,,
OR2W5,441932,0.00252403,0.133329,0.0189309,,,,,,,
CHMP4C,92421,0.00252389,0.0573152,0.0440352,,,,,,,
LINC00324,284029,0.00252358,0.0412266,0.0612125,,,,,,,
SPRR3,6707,0.00252263,0.0450597,0.0559842,,,,,,,
ARF5,381,0.00252208,0.0511605,0.0492974,,,,,,,
ZXDB,158586,0.0025219,0.162058,0.0155618,,,,,,,
DMXL1,1657,0.00252172,0.0485291,0.0519631,,,,,,,
C2CD4A,145741,0.00252091,0.0945557,0.0266606,,,,,,,
MAF1,84232,0.00251969,0.0310548,0.0811369,,,,,,,
OR5M10,390167,0.00251878,0.074115,0.0339848,,,,,,,
ATP4B,496,0.00251803,0.0806204,0.0312332,,,,,,,
OR52W1,120787,0.00251778,0.0494291,0.0509373,,,,,,,
NR3C2,4306,0.00251714,0.0334381,0.0752777,,,,,,,
C1orf111,284680,0.00251617,0.0464829,0.054131,,,,,,,
GFRA4,64096,0.00251579,0.29244,0.00860275,,,,,,,
TMEM139,135932,0.00251393,0.0599019,0.0419674,,,,,,,
TMC1,117531,0.00251386,0.0553275,0.0454359,,,X,,X,,X
ZFYVE20,64145,0.00251321,0.0554084,0.045358,,,,,,,
BLZF1,8548,0.00251078,0.0503372,0.0498793,,,,,,,
LILRA5,353514,0.00251059,0.0381795,0.0657575,,,,,,,
RPS23,6228,0.00251026,0.0666645,0.0376551,,,,,,,
CDA,978,0.00250857,0.0772474,0.0324745,,,,,,,
DDX55,57696,0.00250733,0.0412183,0.0608306,,,,,,,
ADAM20,8748,0.0025073,0.0612687,0.040923,,,,,,,
CEBPE,1053,0.00250665,0.142267,0.0176193,,,,,,,
SLC38A6,145389,0.00250657,0.120231,0.0208479,,,,,,,
LRSAM1,90678,0.00250533,0.0294709,0.0850102,,,,,,,
HIST1H3J,8356,0.00250527,0.048513,0.0516412,,,,,,,
PDCD10,11235,0.00250514,0.200659,0.0124846,,,,,,,
ERN2,10595,0.00250498,0.0512447,0.0488827,,,,,,,
PRSS58,136541,0.00250445,0.0524548,0.0477449,,,,,,,
CRP,1401,0.00250409,0.0375628,0.0666641,,,X,X,X,,X
CA5A,763,0.00250259,0.0672589,0.0372084,,,,,,,
LETM1,3954,0.00250179,0.0957519,0.0261278,,,,,,,
SLC6A16,28968,0.00249859,0.0442906,0.0564136,,,,,,,
ZNF329,79673,0.00249857,0.033586,0.074393,,,,,,,
EIF2B3,8891,0.00249676,0.0205088,0.121741,,,,,,,
KLRK1,22914,0.00249547,0.0381418,0.0654261,,,,,,,
ACY3,91703,0.00249492,0.158332,0.0157576,,,,,,,
SH3D21,79729,0.00249094,0.079569,0.0313054,,,,,,,
RNF216P1,441191,0.0024895,0.178014,0.0139849,,,,,,,
VGLL2,245806,0.00248896,0.101108,0.0246169,,,,,,,
SLC25A51,92014,0.00248872,0.0719284,0.0345999,,,,,,,
SEP15,9403,0.00248853,0.0642345,0.0387413,,,,,,,
NRL,4901,0.00248776,0.0316901,0.0785026,,,X,,X,,X
HEATR1,55127,0.00248747,0.0559083,0.044492,,,,,,,
EIF2AK3,9451,0.00248685,0.0175636,0.141591,X,,,,,,
SSTR4,6754,0.00248674,0.034329,0.0724384,X,X,,,,,
SLAMF1,6504,0.00248603,0.03704,0.0671175,,,,,,,
ERAP1,51752,0.00248425,0.053527,0.0464111,,,,,,,
TIMM10,26519,0.00248211,0.0959068,0.0258805,,,,,,,
TEPP,374739,0.00248175,0.0971955,0.0255335,,,,,,,
OR2D3,120775,0.00247923,0.0599079,0.041384,,,,,,,
NOL10,79954,0.00247755,0.0354194,0.0699491,,,,,,,
CS,1431,0.00247677,0.0370897,0.066778,,,,,,,
LOC100131131,100131131,0.00247392,0.058265,0.0424598,,,,,,,
COPS4,51138,0.0024739,0.0614594,0.0402527,,,,,,,
COX15,1355,0.00247107,0.0487649,0.0506733,,,,,,,
KANK3,256949,0.00246898,0.163295,0.0151198,,,,,,,
OR56A4,120793,0.00246735,0.0324805,0.0759642,,,,,,,
CNTROB,116840,0.00246727,0.030333,0.0813396,,,,,,,
ZNF138,7697,0.00246721,0.0420125,0.0587257,,,,,,,
CCR6,1235,0.00246718,0.0528096,0.0467185,,,,,,,
OR5AK2,390181,0.00246704,0.0600491,0.0410837,,,,,,,
C1QTNF6,114904,0.00246699,0.0981596,0.0251324,,,,,,,
DDT,1652,0.00246696,0.092899,0.0265553,,,,,,,
ARRDC1,92714,0.00246559,0.0495425,0.0497673,,,,,,,
YAF2,10138,0.00246454,0.0587256,0.041967,,,,,,,
DTWD1,56986,0.00246389,0.0466593,0.052806,,,,,,,
TRAPPC2L,51693,0.00246336,0.10142,0.0242886,,,,,,,
APOBEC3B,9582,0.00246288,0.0256394,0.0960583,,,,,,,
PPP1CA,5499,0.00246286,0.0347941,0.0707839,,,,,,,
FAM47B,170062,0.00246078,0.0526532,0.0467356,,,,,,,
NMRK2,27231,0.00245875,0.0450332,0.0545987,,,,,,,
GIF,2694,0.00245801,0.0667124,0.0368449,,,,,,,
SHC1,6464,0.00245786,0.0875487,0.0280743,,,X,X,X,,X
SLC44A4,80736,0.00245703,0.0561692,0.0437434,X,X,,,,,
ZC3H10,84872,0.00245687,0.180307,0.0136261,,,,,,,
TP63,8626,0.002455,0.04956,0.0495358,X,,,,,,
LPAR5,57121,0.00245476,0.0785129,0.0312657,,,,,,,
RNF145,153830,0.0024547,0.12671,0.0193726,,,,,,,
GJC3,349149,0.00245403,0.0560542,0.0437796,X,,,,,,
GATA2,2624,0.00245268,0.081321,0.0301605,,,X,,X,,X
FOXI2,399823,0.00245218,0.0424786,0.0577273,,,,,,,
CDHR4,389118,0.00245211,0.0636469,0.0385268,,,,,,,
CAV3,859,0.00244998,0.0781119,0.031365,,,,,,,
XDH,7498,0.00244681,0.0531879,0.0460031,,,,,,,
CRCP,27297,0.00244648,0.0345841,0.0707401,,,,,,,
ALDH3B2,222,0.00244481,0.0659837,0.0370517,,,,,,,
OR10R2,343406,0.0024439,0.0515201,0.0474359,,,,,,,
HOXA13,3209,0.00244371,0.0663293,0.0368421,,,,,,,
CFI,3426,0.00244333,0.0448307,0.0545011,,,,,,,
COX4I2,84701,0.00244251,0.0823905,0.0296455,,,,,,,
MRPS16,51021,0.0024417,0.104144,0.0234455,,,,,,,
SIRPB2,284759,0.00244165,0.0301154,0.0810763,,,,,,,
RHAG,6005,0.00244165,0.0699348,0.0349132,,,,,,,
INSL4,3641,0.00244055,0.0357926,0.0681859,X,,,,,,
NID2,22795,0.00243839,0.0607409,0.0401441,,,,,,,
WNT6,7475,0.00243695,0.393455,0.00619373,X,,X,,X,,
ADAR,103,0.00243695,0.0300847,0.0810029,,,,,,,
FBXW8,26259,0.00243633,0.0268625,0.0906963,,,X,X,X,,X
PLSCR2,57047,0.00243427,0.0578815,0.0420561,,,,,,,
AKR1D1,6718,0.00243413,0.0663424,0.0366905,,,,,,,
RAP1A,5906,0.00243379,0.0505032,0.0481909,X,X,X,X,X,,X
GLIPR1L1,256710,0.00243368,0.0436628,0.055738,,,,,,,
PRH1,5554,0.00243288,0.210704,0.0115464,,,,,,,
MYOC,4653,0.00243175,0.0747126,0.032548,,,X,X,X,,X
TXNDC2,84203,0.0024311,0.0479783,0.0506707,,,,,,,
RFC2,5982,0.00243054,0.0396705,0.0612683,,,,,,,
LIN28A,79727,0.00242969,0.0872274,0.0278547,,,X,,X,,
PRDM4,11108,0.00242794,0.0337133,0.0720174,,,,,,,
PFN1,5216,0.0024279,0.126198,0.0192388,,,,,,,
EXOSC1,51013,0.0024271,0.0439757,0.055192,,,,,,,
DR1,1810,0.00242671,0.0773727,0.0313639,,,,,,,
CA14,23632,0.00242604,0.0760437,0.0319032,,,,,,,
GPC1,2817,0.00242563,0.112318,0.0215961,,,X,X,X,X,X
PF4V1,5197,0.0024252,0.0517183,0.0468925,,,,,,,
SUSD3,203328,0.00242491,0.0528327,0.0458979,,,,,,,
ZMYND8,23613,0.00242476,0.0335303,0.0723156,,,,,,,
MAFF,23764,0.00242134,0.236515,0.0102376,,,,,,,
SNRPB2,6629,0.0024213,0.0387871,0.0624254,,,,,,,
FRS2,10818,0.00242026,0.057057,0.0424182,X,,,,X,,
PLIN5,440503,0.00241931,0.0720156,0.0335943,,,,,,,
SAAL1,113174,0.00241787,0.0641693,0.0376796,,,,,,,
TMEM199,147007,0.00241677,0.125277,0.0192914,,,,,,,
CD1E,913,0.0024165,0.0514907,0.0469309,,,,,,,
OR52N1,79473,0.00241615,0.0437176,0.0552673,,,,,,,
MAGEA12,4111,0.00241551,0.0704961,0.0342645,,,,,,,
S1PR4,8698,0.00241537,0.0744011,0.0324642,,,,,,,
HEATR5A,25938,0.00241493,0.11971,0.0201731,,,,,,,
EFEMP2,30008,0.00241469,0.0283227,0.0852565,,,,,,,
ZNF189,7743,0.00241442,0.0728188,0.0331566,,,,,,,
MPV17,4358,0.0024141,0.0432351,0.0558364,,,,,,,
XIRP2,129446,0.0024138,0.0396056,0.0609461,,,,,,,
C1QBP,708,0.0024132,0.0636879,0.037891,,,,,,,
SLC26A1,10861,0.00241308,0.273752,0.00881484,,,,,,,
ZFAND2B,130617,0.0024127,0.14268,0.0169099,,,,,,,
SAA1,6288,0.00241151,0.0534977,0.0450768,,,,,,,
ALG8,79053,0.00241137,0.0589585,0.0408994,,,,,,,
IL37,27178,0.00241095,0.0328838,0.0733173,,,,,,,
SEPW1,6415,0.00241061,0.0974835,0.0247284,,,,,,,
AFM,173,0.00240983,0.0444623,0.0541995,,,,,,,
OR4C11,219429,0.00240941,0.0413661,0.0582461,,,,,,,
XPC,7508,0.00240774,0.03857,0.0624252,,,,,,,
POU1F1,5449,0.00240683,0.0552913,0.0435301,,,,,,,
FLJ25328,148231,0.00240504,0.0590164,0.0407521,,,,,,,
OR5AC2,81050,0.00240331,0.0522948,0.045957,,,,,,,
NLRP11,204801,0.00240322,0.0545288,0.0440724,,,,,,,
GJD2,57369,0.00240252,0.0366546,0.0655447,X,X,,,,,
TUBGCP3,10426,0.00240202,0.0191996,0.125108,,,,,,,
RDH8,50700,0.00240177,0.0867599,0.027683,,,,,,,
TRAPPC6B,122553,0.00240148,0.0283566,0.0846886,,,,,,,
TM9SF3,56889,0.00240111,0.11556,0.0207781,,,,,,,
CLEC10A,10462,0.00240019,0.041209,0.0582442,,,,,,,
KIAA0232,9778,0.00239902,0.0277212,0.086541,,,,,,,
DCAF12L1,139170,0.00239893,0.0634306,0.0378198,,,,,,,
SLC12A9,56996,0.00239885,0.142903,0.0167866,,,,,,,
MTR,4548,0.00239761,0.0321533,0.074568,,,,,,,
FBXO39,162517,0.00239649,0.057282,0.0418367,,,,,,,
CYP4F2,8529,0.0023961,0.0452962,0.0528986,,,,,,,
TRH,7200,0.00239449,0.0539064,0.0444194,X,,,,,,
CSRNP1,64651,0.00239431,0.0584065,0.0409938,,,,,,,
IL26,55801,0.00239401,0.0331611,0.0721934,X,,,,,,
SERPINB10,5273,0.00239394,0.0230535,0.103843,,,,,,,
TMEM185A,84548,0.00239378,0.0738624,0.0324086,,,,,,,
LCE2D,353141,0.00239348,0.0504631,0.0474303,,,,,,,
TTTY13,83868,0.00239314,0.0477401,0.0501284,,,,,,,
SDR9C7,121214,0.00239061,0.0548958,0.0435482,,,,,,,
KRTAP1-5,83895,0.00238942,0.0728221,0.0328117,,,,,,,
PAX1,5075,0.00238881,0.100707,0.0237204,,,,,,,
MBD3L1,85509,0.00238788,0.0338916,0.0704563,,,,,,,
ERI2,112479,0.00238769,0.184225,0.0129607,,,,,,,
ASTE1,28990,0.00238756,0.0965199,0.0247365,,,,,,,
PTPRZ1,5803,0.00238695,0.0343585,0.0694719,,,X,X,X,X,X
ARF6,382,0.0023869,0.0344427,0.0693005,,,X,X,X,,X
TEAD3,7005,0.00238644,0.233697,0.0102117,,,,,,,
IGSF9,57549,0.00238595,0.0616201,0.0387203,X,X,X,X,X,,X
STK19,8859,0.00238589,0.0524671,0.045474,,,,,,,
ACADM,34,0.00238442,0.0563844,0.0422886,,,,,,,
PTPRCAP,5790,0.00238394,0.0952981,0.0250156,,,,,,,
DAZAP2,9802,0.00238027,0.0556462,0.042775,,,,,,,
CCL21,6366,0.0023798,0.0432875,0.0549767,X,,,,,,
OR52A5,390054,0.00237847,0.0478352,0.0497221,,,,,,,
ZNF271,10778,0.00237779,0.0566861,0.0419466,,,,,,,
RWDD2B,10069,0.00237723,0.101436,0.0234359,,,,,,,
ALG11,440138,0.00237631,0.0232123,0.102373,,,,,,,
VSX2,338917,0.00237515,0.0613518,0.0387137,,,X,,X,,
PCDHB6,56130,0.00237445,0.102275,0.0232163,X,X,,,,,
HOXA10,3206,0.0023732,0.0533269,0.0445029,,,,,,,
KNG1,3827,0.00237286,0.0967234,0.0245324,,,,,,,
DDX53,168400,0.00237149,0.0747242,0.0317365,,,,,,,
GPR85,54329,0.0023704,0.0271932,0.0871687,,,,,,,
DIO1,1733,0.00237021,0.062161,0.0381302,,,,,,,
ALG10,84920,0.0023697,0.119926,0.0197598,,,,,,,
KRT36,8689,0.00236888,0.0703553,0.0336702,,,,,,,
S100A12,6283,0.00236756,0.0531994,0.0445035,,,,,,,
CLCA1,1179,0.00236395,0.0485778,0.0486633,,,,,,,
OR52B6,340980,0.00236315,0.0477117,0.0495298,,,,,,,
AQP10,89872,0.00236307,0.0743225,0.0317948,,,,,,,
CCDC56,28958,0.00236246,0.0478498,0.0493725,,,,,,,
C20orf152,140894,0.00236202,0.0328678,0.0718643,,,,,,,
EIF3I,8668,0.00236188,0.0748499,0.0315548,,,,,,,
CD5,921,0.00235984,0.0961995,0.0245307,,,,,,,
PIK3R5,23533,0.00235935,0.182529,0.0129259,,,,,,,
CST6,1474,0.00235856,0.406756,0.00579847,,,,,,,
DNM1P46,196968,0.00235723,0.0579109,0.0407044,,,,,,,
IGLV6-57,28778,0.00235696,0.0523069,0.0450602,,,,,,,
PSMA3,5684,0.0023563,0.0859721,0.0274078,,,,,,,
SCML2,10389,0.00235492,0.0224925,0.104698,,,,,,,
SPRR2A,6700,0.00235435,0.0464167,0.050722,,,,,,,
PPP1R9B,84687,0.00235419,0.173385,0.0135778,,,X,X,X,,X
ALS2CR8,79800,0.0023537,0.0501328,0.0469493,,,,,,,
CD300C,10871,0.00235351,0.077396,0.0304087,,,,,,,
POLR3C,10623,0.0023519,0.0201383,0.116787,,,,,,,
SMUG1,23583,0.00235063,0.05022,0.0468065,,,,,,,
NIPAL1,152519,0.0023478,0.0727895,0.0322546,,,,,,,
DNAJC25,548645,0.00234678,0.049175,0.0477229,,,,,,,
ZNF718,255403,0.00234571,0.0738996,0.0317418,,,,,,,
OR51D1,390038,0.00234556,0.0512655,0.0457533,,,,,,,
RNPS1,10921,0.00234527,0.0317856,0.0737841,,,,,,,
SEPP1,6414,0.0023447,0.0576715,0.0406561,,,,,,,
CBX2,84733,0.0023445,0.0412951,0.0567745,,,,,,,
ARR3,407,0.00234444,0.0668921,0.035048,,,,,,,
POU5F2,134187,0.00234428,0.0607853,0.0385666,,,,,,,
ANKRD30A,91074,0.00234248,0.0471758,0.0496542,,,,,,,
CLNK,116449,0.00234227,0.0327008,0.0716272,,,,,,,
C9orf156,51531,0.00234125,0.0535313,0.0437362,,,,,,,
C14orf93,60686,0.00234013,0.0353762,0.0661498,,,,,,,
OR5M8,219484,0.00233927,0.0444765,0.0525956,,,,,,,
KIF2B,84643,0.00233871,0.04712,0.049633,,,,,,,
KANK2,25959,0.0023366,0.0511697,0.0456637,,,,,,,
UGT2B17,7367,0.00233639,0.0509718,0.0458369,,,,,,,
DUSP4,1846,0.00233625,0.0127145,0.183747,,,,,,,
PHB2,11331,0.0023349,0.0208494,0.111989,,,,,,,
C11orf36,283303,0.00233469,0.0344692,0.0677325,,,,,,,
CYB561D2,11068,0.00233327,0.0802981,0.0290576,,,,,,,
NF1,4763,0.00233271,0.0463589,0.0503186,X,X,X,,X,,
HIGD2A,192286,0.00233257,0.0826127,0.028235,,,,,,,
LINC00593,414926,0.00233256,0.0621949,0.037504,,,,,,,
C19orf24,55009,0.002331,0.145265,0.0160465,,,,,,,
SLC16A2,6567,0.00233082,0.0978611,0.0238176,,,,,,,
TMEM11,8834,0.00232987,0.0521793,0.0446512,,,,,,,
PSG8,440533,0.00232944,0.0578565,0.0402623,,,,,,,
OR10A4,283297,0.00232841,0.0512706,0.0454141,,,X,X,X,X,X
CLEC2A,387836,0.00232797,0.0310954,0.0748654,,,,,,,
AMTN,401138,0.00232643,0.0539678,0.0431078,,,,,,,
C17orf77,146723,0.00232642,0.033439,0.0695721,,,,,,,
OXER1,165140,0.0023259,0.0378881,0.0613887,,,,,,,
ACSBG2,81616,0.00232385,0.162613,0.0142907,,,,,,,
CSTF2T,23283,0.00232242,0.0291709,0.0796143,,,,,,,
FUT3,2525,0.00232198,0.0482517,0.0481222,,,,,,,
DHRS7,51635,0.00232147,0.0498375,0.0465808,,,,,,,
CATSPER3,347732,0.00232099,0.041111,0.0564566,,,,,,,
FCRL5,83416,0.00232026,0.0592021,0.0391922,,,,,,,
